id,game_id,name,storyline,first_release_date,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
120938,141135,Real Madrid Club Football,"Club Football is a soccer series designed to re-create the individual team experience. A total of 17 games released in the Club Football series are tailored to the specific European teams on which they are based, including character facial mapping from each of the 22 position players on the roster. Authentic uniforms, stadiums, and play styles are all included as part of the featured team. The following 17 clubs are available in the series, seven of which are from the United Kingdom: Arsenal, Aston Villa, Chelsea, Leeds United, Liverpool, Manchester United, Rangers, Borussia Dortmund, Hamburg SV, FC Bayern Munich, Ajax, FC Barcelona, AC Milan, Inter Milan, Real Madrid, Juventus, and The Celtic Football Club.

Each game features bespoke content - including media archive clips of great goals and famous victories - and allows fans to add themselves to the 2003/04 starting line-up of their favourite side. Featuring photo-realistic player likenesses and stadia, and authentic crowd chants.

Codemasters have put together a range of different Club Football games, each centred on one of Europe's top teams. UK club editions include Arsenal, Aston Villa, Chelsea, Leeds United, Liverpool FC, Manchester United and Rangers. The Club Football development team has been busy digitally building some of Europe's greatest football landmarks: the home stadium of each team. In the game, matches will be played in an exact replica of each club's stadium, recreated using architectural detail and photographic reference.

Playing a game will be just like experiencing the genuine match day atmosphere in the ground--with you as part of the team. During a home match, you and your team will walk out onto the hallowed turf through the players' tunnel. The stadium, packed with supporters in the teams' colours, will fill with the sound of chants, songs and crowd atmospherics taken from real match days, specific to each club. Ten different in-game camera views, in addition to replay cameras, will relay the on-pitch action in televisual style.

Features:
The only football game dedicated to real fans and real clubs
Score in a faithful replica of your club's home ground
A totally immersive experience with fully accurate strips, sponsors, and chants from your team's fans
Create your own likeness and put yourself in the game using the powerful player editor
Collect photos and video footage of the greatest goals from your club's history
Multiple game modes including: Domestic Season, European Super League, and Custom Tournaments
Presented by famous football pundits and commentators from across Europe",2003-10-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
141525,215080,Red Faction,NULL,2003-12-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
125719,43390,Reel Fishing III,NULL,2003-10-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
146064,159004,Reksio i Ortografia,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
153019,85963,Reksio i Ufo,"Somewhere in a galaxy far away ... on a planet where a mole says goodnight ... a mysterious Curator builds a mighty egg with which he wants to conquer the entire universe ...

Meanwhile, Rex, after solving the mystery of the Pirate Treasury, returns home ... Here he learns that the hens from his yard have been abducted by UFOs ... Rex decides to save the hens and sets off in pursuit of the cosmic kidnappers.",2003-12-31 00:00:00.000,1,1,NULL,NULL,NULL,NULL
177610,49431,Rescue Heroes: Billy Blazes,NULL,2003-09-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
184616,972,Resident Evil Outbreak,"Resident Evil Outbreak takes place over five scenarios, ranging from the beginning of the outbreak to the moment when Raccoon City is destroyed by the United States government. You play one of eight ordinary citizens of Raccoon city attempting to survive the carnage caused by the T-Virus.",2003-12-11 00:00:00.000,12,NULL,70.0000,2,57.9748,37
64428,106670,Return of Egypt,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
176436,19184,Risk: Global Domination,NULL,2003-12-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
147661,49178,Road Rash: Jailbreak,NULL,2003-10-17 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
24242,4089,RoadKill,NULL,2003-10-13 00:00:00.000,NULL,NULL,NULL,NULL,57.0000,1
139682,6012,Robin Hood: Defender of the Crown,NULL,2003-09-30 00:00:00.000,1,NULL,NULL,NULL,46.0000,5
129992,4094,Rogue Ops,NULL,2003-10-29 00:00:00.000,NULL,NULL,40.0000,2,58.0000,4
56936,6017,Rolling,NULL,2003-10-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
92247,110414,Rosso Rabbit in Trouble,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
164966,43556,RPG Maker II,NULL,2003-11-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
51238,144348,RTL Alarm für Cobra 11: Teil 2,NULL,2003-11-25 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
167632,22247,Rugby 2004,NULL,2003-09-16 00:00:00.000,2,NULL,40.0000,1,NULL,NULL
75459,6021,Rugby League,NULL,2003-12-09 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
104773,18541,Rush Hour,NULL,2003-12-31 00:00:00.000,NULL,NULL,60.0000,1,NULL,NULL
73085,63279,Saint Seiya Typing: Ryu Sei Ken,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
62836,15731,Samorost,NULL,2003-12-31 00:00:00.000,13,NULL,NULL,NULL,72.9014,50
61554,6026,Samurai Shodown V,NULL,2003-10-01 00:00:00.000,1,NULL,57.0000,2,70.3746,12
113775,49789,Sanrio Puro Land All-Characters,NULL,2003-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
174361,15830,Saya no Uta,NULL,2003-12-26 00:00:00.000,20,NULL,NULL,NULL,84.6362,55
13337,49225,Scooby-Doo!: Mystery Mayhem,NULL,2003-10-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
4197,73995,Scrabble 2003 Edition,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
168113,49787,SD Gundam G Generation: Advance,NULL,2003-11-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
164719,73288,SeaWorld Adventure Parks Tycoon,NULL,2003-10-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
136606,203,Secret Weapons Over Normandy,NULL,2003-11-18 00:00:00.000,NULL,NULL,81.7500,4,NULL,NULL
58272,43454,Sega Ages 2500 Vol. 1: Phantasy Star Generation - 1,"Phantasy Star is set in the Algol star system which consists of three planets: the lush and green Palma, the arid and barren Motavia, and the icy and desolate Dezoris. Algol is ruled by King Lassic, who while originally benevolent, becomes a cruel, sociopathic tyrant. After a string of harsh political changes, small pockets of rebellion emerge but are mostly ineffective against Lassic's iron rule. One such rebel named Nero is killed by Lassic's forces, and his sister Alis swears revenge. Alis builds a party of adventurers including a warrior named Odin,[b] a wizard named Noah,[c] and a catlike creature named Myau. Together, they embark on an adventure spanning the three planets, meeting with townspeople, battling enemies, and finding special items that will help in the fight against Lassic. Eventually, the party engages and defeats Lassic, after which an ethereal voice tells them to return to Motavia. There, they encounter a more evil force, Dark Falz, and after destroying him, finally return peace to the Algol system.",2003-09-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
101452,96512,Sega Ages 2500 Vol. 4: Space Harrier,NULL,2003-09-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
195045,73128,Sega Ages 2500 Vol. 5: Golden Axe,NULL,2003-09-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
53600,99692,Sega Ages 2500 Vol. 7: Columns,NULL,2003-12-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
145098,6040,Sega GT Online,NULL,2003-12-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
177034,202900,Sega Mega Pack,NULL,2003-11-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
29894,214549,Seikai no Senki,"Three years after their adventure, Lafiel becomes captain on the brand new assault ship Basroil and Jinto finishes his training to become a supply officer and joins Lafiel's crew. They set out to join a large fleet with the mission to defend the strategically important Aptic Gate from a force 15 times larger than their own. And to make matters worse, their new fleet commander is from the Bebous family, a family notorious for their ""Spectacular Insanity"".",2003-09-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
150322,172075,September 12th: A Toy World,NULL,2003-09-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
183830,198590,Shadow Grinder,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
164746,9503,Shadow Tower: Abyss,NULL,2003-10-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
171058,43270,Shepherd's Crossing,"Plant Grow, Reap The Rewards

After a lifetime wandering, a girl named Claire in the village of Shepherd's Crossing has convinced you to settle down.

With a little car, an untamed plot of land becomes a thriving farm with a wide variety of crops and animals.

Trade your products at the market for new crops, animals, and friends. Go hunting wild beasts and defend your livestock.

Guard your home against storms, snow, and infestation. Your farm is the heart of the town of Shepherd's Crossing.",2003-12-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
30466,123412,Shikigami no Shiro II,NULL,2003-10-24 00:00:00.000,NULL,NULL,NULL,NULL,59.0000,0
18115,49777,Shin Kisekae Monogatari,NULL,2003-10-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
105225,65864,Shin Megami Tensei: Devil Children – Book of Fire,NULL,2003-12-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
86194,92475,Shin Megami Tensei: Devil Children - Book of Ice,NULL,2003-12-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
82650,49775,Shin Megami Tensei: Devil Children 2 - Koori no Sho,NULL,2003-10-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
171175,222358,Show do Milhão Júnior Volume 2,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
22704,215852,Shutokou Battle Online,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
167921,55119,Sid Meier's Civilization III: Gold Edition,NULL,2003-11-04 00:00:00.000,2,NULL,NULL,NULL,NULL,NULL
182244,10844,Silent Storm,"The game's story takes place during World War II in an alternate history. Thor's Hammer Organization (THO), is a shadowy organization with connections all over Europe and the goal of world domination. THO knows that this goal cannot be attained while there are powers capable of challenging them, and aims to use its connections and advanced technology to make sure the two sides of WWII devastate each other, while THO makes a grab for power when both are exhausted. The obvious influence of Norse mythology on the organization's name is further shown by the fact that all THO members use a mythological name as their call sign.

In exchange for the services of both Allied and Axis higher-ups, Thor's Hammer provides them with some of their inventions, including Panzerkleins. Panzerkleins are very difficult to destroy, as they are essentially immune to small arms fire.",2003-11-07 00:00:00.000,3,NULL,80.0000,1,79.5771,15
192563,27891,SimCity 4: Deluxe Edition,NULL,2003-09-22 00:00:00.000,7,NULL,NULL,NULL,76.6675,19
22201,171245,SimHarbor,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
178918,203347,Simple 2000 Honkaku Shikou Vol.005: The Kiryoku Kentei,NULL,2003-11-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
108440,203354,Simple 2000 Series Ultimate Vol. 11: Wandaba Style - Totsugeki! Mix Live Juice,NULL,2003-11-06 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
108627,203356,Simple 2000 Series Ultimate Vol. 14: Topai Dramatic Mahjong,NULL,2003-11-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
176933,70557,Simple 2000 Series Vol. 11: The Offroad Buggy,NULL,2003-10-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
178609,203261,Simple 2000 Series Vol. 36: The Musume-Ikusei Simulation - Otousan to Issho,NULL,2003-10-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
174715,49817,Simple 2960 Tomodachi Series Vol. 3: The Itsudemo Puzzle - Massugu Soroete Straws,NULL,2003-12-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
140483,27605,Sinbad: Legend of the Seven Seas,NULL,2003-10-14 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
170215,18935,Singles: Flirt up your life,NULL,2003-12-31 00:00:00.000,1,NULL,65.0000,1,71.6595,5
179077,14522,Siren,NULL,2003-11-06 00:00:00.000,9,NULL,70.0000,2,70.0787,12
90155,111165,SKATEBOARD PARK TYCOON: BACK IN THE USA 2004,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
110753,60084,Slaves to Armok: God of Blood,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
186058,1823,Slime Mori-mori Dragon Quest: Shougeki no Shippo-dan,NULL,2003-11-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
8217,60141,Slouching Towards Bedlam,NULL,2003-09-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
23866,183610,Smilinguido: Desafio na Floresta,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
86727,133868,Snake Xenzia,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
45151,166450,Snow,"The story of Snow starts when the main protagonist Izumo Kanata visits a small village called Ryujinmura (village of the dragon god) to help his cousin Tsugumi manage a local hotel with hot springs. In the village there is an old legend: In ancient times, the village is protected by the dragon goddess. However, one day the dragon goddesses fell in love with a human, which is strictly forbidden, and this incident finally caused the village to be always covered by snow after that. The game then tells the daily life of the protagonist in the village, and finally links the story to the legend of dragon goddess.",2003-09-25 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
185031,8240,SOCOM II: U.S. Navy SEALs,NULL,2003-11-04 00:00:00.000,5,NULL,NULL,NULL,89.0679,9
188567,6600,Sonic Battle,"Many years ago, a sentient weapon was created by an ancient civilization. After being lost for millennia, the weapon, known as the Gizoid, was unearthed and researched by Professor Gerald Robotnik. It remained dormant for another half century before being discovered by, of all people, Gerald's grandson, Dr. Eggman. Frustrated at his inability to get the dormant Gizoid to work properly, Eggman dumped it at Emerald Beach where it was found once more, this time by Sonic the Hedgehog.

Sonic names the Gizoid ""Emerl"", who gets wrapped up in the affairs of Sonic's friends, both allies and rivals. Through his encounters with Sonic, Tails, Knuckles, Amy, Cream, Gamma, Rouge, and Shadow, Emerl turns from a soulless robot into a fun-loving mech with personality traits from all of those he had met. But while the gang is having fun raising their new mechanical friend, there are those who recognize Emerl's true power. Now that Emerl is working again, Eggman has his eye on it, Rouge wants to turn it into a master thief, and Shadow feels that, despite Sonic's efforts to humanize him, Emerl is still a weapon of mass destruction.",2003-12-04 00:00:00.000,5,NULL,75.0000,1,60.8918,25
138061,4156,Sonic Heroes,"Dr. Eggman has come back to challenge Sonic and crew again to defeat his new scheme. Sonic the Hedgehog, Miles ""Tails"" Prower, and Knuckles the Echidna gladly accept and race off to tackle the doc's latest plan. Meanwhile, Rouge the Bat swings in on one of Eggman's old fortresses and discovers Shadow the Hedgehog in a capsule. After an odd encounter, Rouge, Shadow, and E-123 Omega join up to find out what happened to Shadow and to get revenge on Eggman.
At a resort, Amy Rose looks at an ad that shows Sonic in it with a chao and a frog. After getting over boredom, Amy, Cream the Rabbit, and Big the Cat decide to find Sonic and get what they want back. Elsewhere, in a run down building, the Chaotix Detective Agency receive a package that contains a walkie-talkie. Tempting them, Vector the Crocodile, Charmy Bee, and Espio the Chameleon decide to work for this mysterious person, so they can earn some money.",2003-12-30 00:00:00.000,22,NULL,61.6667,3,65.1905,152
80225,210304,Sonic Reversi,NULL,2003-10-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
5850,198589,Sonic Speedway,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
36004,175927,SonicN,NULL,2003-10-07 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
189053,198592,Sonic's Action Game,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
60909,43611,Space Channel 5 Special Edition,NULL,2003-12-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
154364,15652,Space Empires: Starfury,NULL,2003-09-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
25247,10213,Space Impact Evolution X,NULL,2003-10-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
151231,10210,Space Impact+,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
35890,84293,Space Instigators,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
145480,69888,Space Invaders Anniversary,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
173024,4160,Spawn: Armageddon,NULL,2003-11-21 00:00:00.000,1,NULL,NULL,NULL,37.0000,3
28289,62682,Special Force,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
87878,39194,Spectral Souls,NULL,2003-10-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
182846,7027,SpellForce: The Order of Dawn,NULL,2003-11-28 00:00:00.000,12,NULL,83.0000,1,77.0724,44
194382,4164,Sphinx and the Cursed Mummy,NULL,2003-11-10 00:00:00.000,2,NULL,70.5000,4,79.7929,11
98760,2765,SpongeBob SquarePants: Battle For Bikini Bottom,"The game revolves around the theme of robots invading Bikini Bottom, SpongeBob's hometown. The robots were created by Plankton, the evil genius owner of the Chum Bucket, who has built a new machine called the Duplicatotron 3000 to produce an army ofjeremih to take over the world using these robots, but only after he creates them does he realizes that the switch on the Duplicatotron has accidentally been switched to ""Don't Obey"" and the robots quickly kick him out of the Chum Bucket before taking over it.

SpongeBob and Patrick were playing with toy robots and wish they would with real robots. Patrick uses his ""magic wishing shell"" to make their wish come true, hoping they will show up tomorrow. SpongeBob wakes up to find that his house has been trashed after thinking he wants to play with a robot. He wanders through the house for a while and receives a fax from Mr. Krabs, stating that he would give SpongeBob a golden spatula for every certain amount of shiny objects he collects for him. Outside, SpongeBob finds a disappointed Plankton, who weaves a tale of lies to the hero, claiming that the robots showed up out of nowhere and kicked him out. Fooled by the diminutive villain, SpongeBob embarks on a perilous quest to find golden spatulas, get rid of the robots, trading shiny objects to Mr. Krabs for golden spatulas, searching for Patrick's stolen socks (that had been taken by the robots) who will give him golden spatulas if he brings back ten socks, and getting Plankton back into the Chum Bucket, including bungee jumping, bubble blowing, learning new bubble moves from Bubble Buddy, and traveling through dreams amongst others.",2003-10-31 00:00:00.000,5,NULL,100.0000,1,81.3302,52
138847,133910,SpongeBob SquarePants: Battle For Bikini Bottom,NULL,2003-10-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
2238,43327,Spy Fiction,NULL,2003-12-25 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
174504,3261,Spy Muppets: License to Croak,NULL,2003-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
173183,210723,Spy Muppets: License to Croak,NULL,2003-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
107347,6152,SpyHunter 2,NULL,2003-11-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
136725,1589,Spyro: Attack of the Rhynocs,"One of the Professor's inventions has inadvertently torn a large hole in the fabric of space/time, creating a portal between the Rhynoc Lands and the Dragon Realms. Ripto, naturally, is taking full advantage of this, as he starts sending his armies of rhynocs through the portal to wreak havoc. Spyro must find somehow find a way to close the portal before Ripto succeeds in taking over the Dragon Realms.",2003-10-27 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
23274,186239,SSX 3,NULL,2003-11-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
195680,4174,SSX 3,NULL,2003-10-20 00:00:00.000,20,NULL,90.0000,2,89.1994,53
141355,6608,Star Wars: Flight of the Falcon,NULL,2003-11-18 00:00:00.000,NULL,NULL,60.0000,1,NULL,NULL
191783,153,Star Wars: Jedi Knight - Jedi Academy,NULL,2003-09-16 00:00:00.000,139,NULL,69.4000,5,83.9238,311
140513,4182,Star Wars: Rogue Squadron III - Rebel Strike,NULL,2003-10-15 00:00:00.000,7,NULL,40.0000,1,75.6918,16
127983,8148,Star Wars: The Battle of Endor,NULL,2003-12-31 00:00:00.000,2,NULL,NULL,NULL,NULL,NULL
178620,43341,Steel Dragon Ex,NULL,2003-10-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
102823,8569,Strawberry Shortcake: Amazing Cookie Party,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
119968,141519,Street Chaves,NULL,2003-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
112451,6178,Street Fighter Anniversary Collection,NULL,2003-12-22 00:00:00.000,1,NULL,60.0000,2,NULL,NULL
58286,48651,Sunman,NULL,2003-12-15 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
131169,145271,Sunrise World War,NULL,2003-09-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
66276,198028,Super Bomberman,NULL,2003-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
174787,198216,Super Bomberman BT,NULL,2003-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
114303,44688,Super Dimension Fortress Macross,NULL,2003-11-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
122335,49217,Super Duper Sumos,NULL,2003-11-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
42178,152315,Super Magro World,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
57025,55059,Super Puzzle Fighter II,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
109327,43352,Super Trucks Racing,NULL,2003-11-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
136495,314,SWAT: Global Strike Team,"SWAT: GLOBAL STRIKE TEAM was formed in 2008 in response to an unprecedented escalation of threats of violence against civilians around the world by a well-organized and highly ruthless transnational criminal network bent on destabilizing democracy for its own benefit.

In a secret crisis summit of the UN Security Council in Moscow, the leaders of the free world unanimously agreed that the best way to engage this common foe was to form a global police force whose structure could parallel or mirror that of the criminal network itself.

SWAT: GLOBAL STRIKE TEAM is composed of the cream of police officers from the best tactical units in the world, including some who served in OPERATION URBAN JUSTICE in previous years, as well as ex-special forces personnel from various militaries. It is based on the concept that different nationalities with knowledge of local criminal environments can readily pool their intelligence and expertise to anticipate and prevent the enemy from achieving their goals. Those selected for SWAT: GLOBAL STRIKE TEAM do tours of duty around the world before returning to their previous vocations. Most choose to stay...

SWAT: GLOBAL STRIKE TEAM is the muscle, the business end of a worldwide policy to streamline the law enforcement agencies of civilized nations in a sustained effort to coordinate a response to the real threat posed by the criminal network. SWAT: GLOBAL STRIKE TEAM was therefore designed to work alongside more traditional law enforcement agencies and military/defense organizations throughout the world.

You are Mathias Kincaid, a former member of the US Army's elite Delta Force and now a commander within SWAT: GLOBAL STRIKE TEAM. Having volunteered for GST duty, your wish has finally been granted. As element leader, you will be teamed up with two first lieutenants, a sharpshooting sniper named Kana Lee, and Anthony ""TJ"" Jackson, an excellent field technician.

A major threat to world security has arisen: two rival gangs, the ""Omega Cartel"" (Executive High Rollers) and the ""Whispering Dragon Clan"" (Urban Street Warriors) - in reality organizations - are fighting a bitter turf war over the production and distribution of a deadly new designer drug, LD-50 - nicknamed SPIKE. The Omega Cartel owns the production and distribution arm, but the new boys on the street, the Dragons, want to tax the Omega Cartel or gain access to their territory.

This war has spilled out onto the streets of the world's major cities, terrorizing ordinary decent citizens. Airports have been closed down due to bomb threats, waves of car bomb attacks have swept the US, Europe, and the former Soviet Union, and street gunfights have spread beyond LA into the heartland of the US. In several major European cities, huge areas are considered virtual war zones and have effectively been abandoned by conventional police forces.

To meet this threat, a global police response is needed. And so SWAT: GLOBAL STRIKE TEAM is called in with orders to destroy both narco-terrorist organizations.",2003-10-28 00:00:00.000,1,NULL,64.5000,3,NULL,NULL
139336,49801,Sylvania Family: Yosei no Stick to Fushigi no Ki - Maron Inu no Onna no Ko,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
74406,123432,Taiko no Tatsujin: Appare Sandaime,NULL,2003-10-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
9632,122537,Taiko no Tatsujin: Waku-waku Anime Matsuri,NULL,2003-12-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
61778,198593,Tails' Skypatrol,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
87981,2778,Tak and the Power of Juju,NULL,2003-10-15 00:00:00.000,4,NULL,74.0000,3,56.6924,7
184346,215056,Takahashi Naoko no Marathon Shiyouyo,NULL,2003-11-13 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
101594,57117,TalesWeaver,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
23217,49853,Tantei Gakuen Q: Meitantei Hakimida!,NULL,2003-10-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
161009,144130,Teen Titans Battle Blitz,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
176129,185799,Teen Titans One-on-One,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
154992,19747,Teenage Mutant Ninja Turtles,"The main gameplay loosely adapts the following season one episodes: ""Things Change"", ""A Better Mouse Trap"", ""Attack of the Mouser""s, ""Meet Casey Jones"", ""Nano"", ""Darkness on the Edge of Town"", ""The Way of Invisibility"", ""Notes From the Underground"" (Parts 1-3), and ""Return to New York"" (Parts 1-3), as well as a level that is not derived from the animated series at all.

Shortly after a group of mouser robots destroy the turtles' old home, they begin to look for a new home. Michelangelo eventually gets on Raphael's nerves, making Raphael leave to the surface. At the surface, he is confronted by Purple Dragon thugs, Casey Jones, and Dragonface. Baxter Stockman soon uses invisible foot tech ninjas to capture Raphael, and Donatello is forced to rescue him. Afterward, while Raphael and Michelangelo spar for fun, Donatello analyzes a strange crystal he found in their home, noting that they look like mutated brain cells. Raphael kicks Michelangelo into a wall, revealing a large tunnel behind it. Donatello's crystal start glowing and the turtles decide to investigate. They follow the tunnel and they are confronted by genetically mutated humans. After a few scuffles with these mutants, the turtles find that these mutants were turned into their current state by past experiments of Shredder's scientists. The crystals Donatello found are the only thing keeping these mutants alive, and cannot leave their underground home as a result. They plead the turtles to defeat Shredder, so that no more humans will suffer as they have. The turtles decide to defeat Shredder once and for all, and promise the mutants that they will come back for them if they ever find a way to reverse their condition.",2003-10-21 00:00:00.000,8,NULL,60.0000,2,61.1817,26
143785,146004,Teenage Mutant Ninja Turtles,"Shortly after a group of Mouser Robots destroy the Turtles' old home, they begin to attack their new home. Eventually the Turtles trace the robots back to Baxter Stockman's factory, where they save young April O'Neil. Afterwards Michelangelo gets on Raphael's nerves, making Raphael leave to the surface. At the surface, he is confronted by Purple Dragons' thugs, and meets Casey Jones, who equally hates that gang. Afterwards Stockman develops for the Foot Clan invisible Foot Tech Ninjas to capture Raphael, forcing the Turtles to rescue them and Donatello to use a cloaking device detector to properly fight the invisible ninjas. Afterward, they are confronted by genetically mutated beings.

Once all four levels are completed, the Turtles strike on the Foot Headquarters, where they fight Hun before going after the Foot leader, The Shredder.",2003-10-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
108324,205641,Tennis no Ouji-sama: Sweat & Tears 2,Players witness high school life and experience romantic (and otherwise) adventures in tennis class.,2003-09-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
68486,4198,Tensai Bit-Kun: Gramon Battle,NULL,2003-09-18 00:00:00.000,NULL,NULL,NULL,NULL,23.0000,0
67515,148442,Tenshi no Inai 12-gatsu,NULL,2003-09-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
65220,204902,Terminator 3: Rise of the Machines,NULL,2003-11-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
